Id,WnvPresent
1,0.015357551020097
2,0.015357551020097
3,0.015357551020097
4,0.015357551020097
5,0.015357551020097
6,0.015357551020097
7,0.015357551020097
8,0.015357551020097
9,0.0130657169007626
10,0.0130657169007626
11,0.0130657169007626
12,0.0130657169007626
13,0.0130657169007626
14,0.0130657169007626
15,0.0130657169007626
16,0.0130657169007626
17,0.0167283245747652
18,0.0167283245747652
19,0.0167283245747652
20,0.0167283245747652
21,0.0167283245747652
22,0.0167283245747652
23,0.0167283245747652
24,0.0167283245747652
25,0.00886206466135417
26,0.00886206466135417
27,0.00886206466135417
28,0.00886206466135417
29,0.00886206466135417
30,0.00886206466135417
31,0.00886206466135417
32,0.00886206466135417
33,0.00857431447205488
34,0.00857431447205488
35,0.00857431447205488
36,0.00857431447205488
37,0.00857431447205488
38,0.00857431447205488
39,0.00857431447205488
40,0.00857431447205488
41,0.00870500625219107
42,0.00870500625219107
43,0.00870500625219107
44,0.00870500625219107
45,0.00870500625219107
46,0.00870500625219107
47,0.00870500625219107
48,0.00870500625219107
49,0.00858491947126546
50,0.00858491947126546
51,0.00858491947126546
52,0.00858491947126546
53,0.00858491947126546
54,0.00858491947126546
55,0.00858491947126546
56,0.00858491947126546
57,0.00998713440177275
58,0.00998713440177275
59,0.00998713440177275
60,0.00998713440177275
61,0.00998713440177275
62,0.00998713440177275
63,0.00998713440177275
64,0.00998713440177275
65,0.00764494215568645
66,0.00764494215568645
67,0.00764494215568645
68,0.00764494215568645
69,0.00764494215568645
70,0.00764494215568645
71,0.00764494215568645
72,0.00764494215568645
73,0.0106997466712567
74,0.0106997466712567
75,0.0106997466712567
76,0.0106997466712567
77,0.0106997466712567
78,0.0106997466712567
79,0.0106997466712567
80,0.0106997466712567
81,0.00853342564410621
82,0.00853342564410621
83,0.00853342564410621
84,0.00853342564410621
85,0.00853342564410621
86,0.00853342564410621
87,0.00853342564410621
88,0.00853342564410621
89,0.0100224547734567
90,0.0100224547734567
91,0.0100224547734567
92,0.0100224547734567
93,0.0100224547734567
94,0.0100224547734567
95,0.0100224547734567
96,0.0100224547734567
97,0.0104489649096164
98,0.0104489649096164
99,0.0104489649096164
100,0.0104489649096164
101,0.0104489649096164
102,0.0104489649096164
103,0.0104489649096164
104,0.0104489649096164
105,0.00711824372310079
106,0.00711824372310079
107,0.00711824372310079
108,0.00711824372310079
109,0.00711824372310079
110,0.00711824372310079
111,0.00711824372310079
112,0.00711824372310079
113,0.0145693853793571
114,0.0145693853793571
115,0.0145693853793571
116,0.0145693853793571
117,0.0145693853793571
118,0.0145693853793571
119,0.0145693853793571
120,0.0145693853793571
121,0.00909294817179329
122,0.00909294817179329
123,0.00909294817179329
124,0.00909294817179329
125,0.00909294817179329
126,0.00909294817179329
127,0.00909294817179329
128,0.00909294817179329
129,0.0133678788727351
130,0.0133678788727351
131,0.0133678788727351
132,0.0133678788727351
133,0.0133678788727351
134,0.0133678788727351
135,0.0133678788727351
136,0.0133678788727351
137,0.00921440696337455
138,0.00921440696337455
139,0.00921440696337455
140,0.00921440696337455
141,0.00921440696337455
142,0.00921440696337455
143,0.00921440696337455
144,0.00921440696337455
145,0.015805110637213
146,0.015805110637213
147,0.015805110637213
148,0.015805110637213
149,0.015805110637213
150,0.015805110637213
151,0.015805110637213
152,0.015805110637213
153,0.0176859815070624
154,0.0176859815070624
155,0.0176859815070624
156,0.0176859815070624
157,0.0176859815070624
158,0.0176859815070624
159,0.0176859815070624
160,0.0176859815070624
161,0.0154578468539504
162,0.0154578468539504
163,0.0154578468539504
164,0.0154578468539504
165,0.0154578468539504
166,0.0154578468539504
167,0.0154578468539504
168,0.0154578468539504
169,0.0099607014754222
170,0.0099607014754222
171,0.0099607014754222
172,0.0099607014754222
173,0.0099607014754222
174,0.0099607014754222
175,0.0099607014754222
176,0.0099607014754222
177,0.0122184458267284
178,0.0122184458267284
179,0.0122184458267284
180,0.0122184458267284
181,0.0122184458267284
182,0.0122184458267284
183,0.0122184458267284
184,0.0122184458267284
185,0.00936201851327385
186,0.00936201851327385
187,0.00936201851327385
188,0.00936201851327385
189,0.00936201851327385
190,0.00936201851327385
191,0.00936201851327385
192,0.00936201851327385
193,0.0143859009226624
194,0.0143859009226624
195,0.0143859009226624
196,0.0143859009226624
197,0.0143859009226624
198,0.0143859009226624
199,0.0143859009226624
200,0.0143859009226624
201,0.0103858082068125
202,0.0103858082068125
203,0.0103858082068125
204,0.0103858082068125
205,0.0103858082068125
206,0.0103858082068125
207,0.0103858082068125
208,0.0103858082068125
209,0.00935167566237368
210,0.00935167566237368
211,0.00935167566237368
212,0.00935167566237368
213,0.00935167566237368
214,0.00935167566237368
215,0.00935167566237368
216,0.00935167566237368
217,0.00918364259934688
218,0.00918364259934688
219,0.00918364259934688
220,0.00918364259934688
221,0.00918364259934688
222,0.00918364259934688
223,0.00918364259934688
224,0.00918364259934688
225,0.00775743077927421
226,0.00775743077927421
227,0.00775743077927421
228,0.00775743077927421
229,0.00775743077927421
230,0.00775743077927421
231,0.00775743077927421
232,0.00775743077927421
233,0.0133116363656756
234,0.0133116363656756
235,0.0133116363656756
236,0.0133116363656756
237,0.0133116363656756
238,0.0133116363656756
239,0.0133116363656756
240,0.0133116363656756
241,0.0128366394289391
242,0.0128366394289391
243,0.0128366394289391
244,0.0128366394289391
245,0.0128366394289391
246,0.0128366394289391
247,0.0128366394289391
248,0.0128366394289391
249,0.0138733191339362
250,0.0138733191339362
251,0.0138733191339362
252,0.0138733191339362
253,0.0138733191339362
254,0.0138733191339362
255,0.0138733191339362
256,0.0138733191339362
257,0.00776560144269014
258,0.00776560144269014
259,0.00776560144269014
260,0.00776560144269014
261,0.00776560144269014
262,0.00776560144269014
263,0.00776560144269014
264,0.00776560144269014
265,0.0100803274720224
266,0.0100803274720224
267,0.0100803274720224
268,0.0100803274720224
269,0.0100803274720224
270,0.0100803274720224
271,0.0100803274720224
272,0.0100803274720224
273,0.0101522539508238
274,0.0101522539508238
275,0.0101522539508238
276,0.0101522539508238
277,0.0101522539508238
278,0.0101522539508238
279,0.0101522539508238
280,0.0101522539508238
281,0.0085147732044984
282,0.0085147732044984
283,0.0085147732044984
284,0.0085147732044984
285,0.0085147732044984
286,0.0085147732044984
287,0.0085147732044984
288,0.0085147732044984
289,0.00874734455789291
290,0.00874734455789291
291,0.00874734455789291
292,0.00874734455789291
293,0.00874734455789291
294,0.00874734455789291
295,0.00874734455789291
296,0.00874734455789291
297,0.0156540768736846
298,0.0156540768736846
299,0.0156540768736846
300,0.0156540768736846
301,0.0156540768736846
302,0.0156540768736846
303,0.0156540768736846
